# k [1/Mpc]   R_half_1e-4GeV   R_half_1e-2GeV   R_half_1GeV   R_env_1e-4GeV   R_env_1e-2GeV   R_env_1GeV
4.016856e-05	9.999999e-01	9.999999e-01	9.999999e-01	9.999999e-01	9.999999e-01	9.999999e-01
4.134150e-05	9.999998e-01	9.999998e-01	9.999998e-01	9.999998e-01	9.999998e-01	9.999998e-01
4.254869e-05	9.999996e-01	9.999996e-01	9.999996e-01	9.999996e-01	9.999996e-01	9.999996e-01
4.379114e-05	9.999994e-01	9.999994e-01	9.999994e-01	9.999994e-01	9.999994e-01	9.999994e-01
4.506986e-05	9.999993e-01	9.999993e-01	9.999993e-01	9.999993e-01	9.999993e-01	9.999993e-01
4.638592e-05	9.999993e-01	9.999993e-01	9.999993e-01	9.999993e-01	9.999993e-01	9.999993e-01
4.774042e-05	9.999995e-01	9.999995e-01	9.999995e-01	9.999995e-01	9.999995e-01	9.999995e-01
4.913446e-05	9.999997e-01	9.999997e-01	9.999997e-01	9.999997e-01	9.999997e-01	9.999997e-01
5.056922e-05	9.999998e-01	9.999998e-01	9.999998e-01	9.999998e-01	9.999998e-01	9.999998e-01
5.204586e-05	9.999997e-01	9.999997e-01	9.999997e-01	9.999997e-01	9.999997e-01	9.999997e-01
5.356563e-05	9.999995e-01	9.999995e-01	9.999995e-01	9.999995e-01	9.999995e-01	9.999995e-01
5.512977e-05	9.999993e-01	9.999993e-01	9.999993e-01	9.999993e-01	9.999993e-01	9.999993e-01
5.673959e-05	9.999992e-01	9.999992e-01	9.999992e-01	9.999992e-01	9.999992e-01	9.999992e-01
5.839642e-05	9.999992e-01	9.999992e-01	9.999992e-01	9.999992e-01	9.999992e-01	9.999992e-01
6.010163e-05	9.999994e-01	9.999994e-01	9.999994e-01	9.999994e-01	9.999994e-01	9.999994e-01
6.185662e-05	9.999996e-01	9.999996e-01	9.999996e-01	9.999996e-01	9.999996e-01	9.999996e-01
6.366287e-05	9.999997e-01	9.999997e-01	9.999997e-01	9.999997e-01	9.999997e-01	9.999997e-01
6.552186e-05	9.999996e-01	9.999996e-01	9.999996e-01	9.999996e-01	9.999996e-01	9.999996e-01
6.743513e-05	9.999994e-01	9.999994e-01	9.999994e-01	9.999994e-01	9.999994e-01	9.999994e-01
6.940427e-05	9.999992e-01	9.999992e-01	9.999992e-01	9.999992e-01	9.999992e-01	9.999992e-01
7.143092e-05	9.999991e-01	9.999991e-01	9.999991e-01	9.999991e-01	9.999991e-01	9.999991e-01
7.351674e-05	9.999991e-01	9.999991e-01	9.999991e-01	9.999991e-01	9.999991e-01	9.999991e-01
7.566346e-05	9.999993e-01	9.999993e-01	9.999993e-01	9.999993e-01	9.999993e-01	9.999993e-01
7.787288e-05	9.999995e-01	9.999995e-01	9.999995e-01	9.999995e-01	9.999995e-01	9.999995e-01
8.014681e-05	9.999996e-01	9.999996e-01	9.999996e-01	9.999996e-01	9.999996e-01	9.999996e-01
8.248713e-05	9.999995e-01	9.999995e-01	9.999995e-01	9.999995e-01	9.999995e-01	9.999995e-01
8.489580e-05	9.999992e-01	9.999992e-01	9.999992e-01	9.999992e-01	9.999992e-01	9.999992e-01
8.737480e-05	9.999990e-01	9.999990e-01	9.999990e-01	9.999990e-01	9.999990e-01	9.999990e-01
8.992620e-05	9.999989e-01	9.999989e-01	9.999989e-01	9.999989e-01	9.999989e-01	9.999989e-01
9.255209e-05	9.999989e-01	9.999989e-01	9.999989e-01	9.999989e-01	9.999989e-01	9.999989e-01
9.525466e-05	9.999991e-01	9.999991e-01	9.999991e-01	9.999991e-01	9.999991e-01	9.999991e-01
9.803614e-05	9.999993e-01	9.999993e-01	9.999993e-01	9.999993e-01	9.999993e-01	9.999993e-01
1.008989e-04	9.999994e-01	9.999994e-01	9.999994e-01	9.999994e-01	9.999994e-01	9.999994e-01
1.038452e-04	9.999992e-01	9.999992e-01	9.999992e-01	9.999992e-01	9.999992e-01	9.999992e-01
1.068775e-04	9.999990e-01	9.999990e-01	9.999990e-01	9.999990e-01	9.999990e-01	9.999990e-01
1.099984e-04	9.999987e-01	9.999987e-01	9.999987e-01	9.999987e-01	9.999987e-01	9.999987e-01
1.132104e-04	9.999986e-01	9.999986e-01	9.999986e-01	9.999986e-01	9.999986e-01	9.999986e-01
1.165162e-04	9.999986e-01	9.999986e-01	9.999986e-01	9.999986e-01	9.999986e-01	9.999986e-01
1.199185e-04	9.999987e-01	9.999987e-01	9.999987e-01	9.999987e-01	9.999987e-01	9.999987e-01
1.234202e-04	9.999989e-01	9.999989e-01	9.999989e-01	9.999989e-01	9.999989e-01	9.999989e-01
1.270241e-04	9.999990e-01	9.999990e-01	9.999990e-01	9.999990e-01	9.999990e-01	9.999990e-01
1.307333e-04	9.999988e-01	9.999988e-01	9.999988e-01	9.999988e-01	9.999988e-01	9.999988e-01
