# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 288.436 h/Mpc,
# number of wavenumbers equal to 1038
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:t_g                    3:t_b                    4:t_cdm                  5:t_dmeff                6:t_ur                   7:t_tot              
       3.557921109469e-02      -1.183155880264e-03       6.728580297448e-02       7.206000875271e-02       7.206000860618e-02       5.369179397623e-04       6.852975244564e-02 
       3.613988273431e-02      -1.896095816025e-03       6.832761200554e-02       7.321374149660e-02       7.321374135011e-02       7.146153428033e-04       6.960819343142e-02 
       3.671109796310e-02      -2.327459889539e-03       6.939110679124e-02       7.438548680194e-02       7.438548665549e-02       6.863932051966e-04       7.070761744363e-02 
       3.729330574218e-02      -2.407573523485e-03       7.047858809863e-02       7.557689323097e-02       7.557689308456e-02       4.528078925757e-04       7.183132994560e-02 
       3.788699683670e-02      -2.132726822801e-03       7.159260289502e-02       7.678981435757e-02       7.678981421120e-02       7.568873325490e-05       7.298231502836e-02 
       3.849270756762e-02      -1.569215839468e-03       7.273593259519e-02       7.802629547548e-02       7.802629532914e-02      -3.341837045836e-04       7.416293698197e-02 
       3.911102379917e-02      -8.391758247901e-04       7.391164125747e-02       7.928862187922e-02       7.928862173292e-02      -6.465472868329e-04       7.537482525623e-02 
       3.974258517375e-02      -9.277611719160e-05       7.512306069613e-02       8.057930281777e-02       8.057930267150e-02      -7.540858212838e-04       7.661882111750e-02 
       4.038808960735e-02       5.288732666416e-04       7.637384220267e-02       8.190112445504e-02       8.190112430881e-02      -6.115476471143e-04       7.789524240814e-02 
       4.104829805879e-02       9.323102092868e-04       7.766794017770e-02       8.325713295986e-02       8.325713281366e-02      -2.605843038841e-04       7.920434102461e-02 
       4.172403958616e-02       1.088961179449e-03       7.900966242093e-02       8.465068759594e-02       8.465068744978e-02       1.753518189634e-04       8.054686823497e-02 
       4.241621670308e-02       1.043277430830e-03       8.040365044146e-02       8.608544291050e-02       8.608544276437e-02       5.300166725642e-04       8.192483709529e-02 
       4.312581104559e-02       8.602993849409e-04       8.185491738042e-02       8.756539248473e-02       8.756539233864e-02       6.522007656039e-04       8.334143832130e-02 
       4.385388935727e-02       6.392713727322e-04       8.336882852258e-02       8.909485578582e-02       8.909485563976e-02       5.137210513520e-04       8.480273053143e-02 
       4.460160979571e-02       4.741544953999e-04       8.495111276604e-02       9.067850038360e-02       9.067850023757e-02       1.301159697350e-04       8.631580274982e-02 
       4.537022855634e-02       3.983303730457e-04       8.660785079561e-02       9.232134575696e-02       9.232134561096e-02      -2.736398336734e-04       8.788985572381e-02 
       4.616110680072e-02       4.641097517959e-04       8.834544276472e-02       9.402874871758e-02       9.402874857161e-02      -7.200690178337e-04       8.953113687535e-02 
       4.697571786399e-02       3.684555686793e-04       9.017060708937e-02       9.580643162831e-02       9.580643148237e-02      -8.000452548329e-04       9.124484078013e-02 
       4.781565470053e-02      -6.252654750572e-05       9.209029388646e-02       9.766042860041e-02       9.766042845451e-02      -4.351968193329e-04       9.303418042692e-02 
       4.868263750770e-02      -2.461787104606e-05       9.411162507762e-02       9.959706843442e-02       9.959706828855e-02      -2.407257251886e-05       9.491744621461e-02 
       4.957852144278e-02      -2.420426940192e-05       9.624192082528e-02       1.016230590403e-01       1.016230588945e-01      -2.366564290454e-05       9.688239976920e-02 
       5.050530432011e-02      -2.379424239631e-05       9.848838557734e-02       1.037452453454e-01       1.037452451995e-01      -2.326207910594e-05       9.894302403453e-02 
       5.146513414054e-02      -2.338766019364e-05       1.008579592333e-01       1.059705466491e-01       1.059705465033e-01      -2.286177902418e-05       1.011059767581e-01 
       5.246031626649e-02      -2.298433236673e-05       1.033570772401e-01       1.083058274534e-01       1.083058273076e-01      -2.246458624202e-05       1.033777919228e-01 
       5.349332001157e-02      -2.258399017415e-05       1.059913404114e-01       1.107576964082e-01       1.107576962624e-01      -2.207027320632e-05       1.057646659804e-01 
       5.456678436510e-02      -2.218627421841e-05       1.087651054779e-01       1.133322515385e-01       1.133322513928e-01      -2.167852979302e-05       1.082721883830e-01 
       5.568352252204e-02      -2.179071968596e-05       1.116809887909e-01       1.160347627593e-01       1.160347626136e-01      -2.128894938274e-05       1.109050079893e-01 
       5.684652483769e-02      -2.139674100893e-05       1.147392714752e-01       1.188692795008e-01       1.188692793551e-01      -2.090101424172e-05       1.136664237067e-01 
       5.805895978098e-02      -2.100361927876e-05       1.179372024740e-01       1.218381551567e-01       1.218381550111e-01      -2.051408344202e-05       1.165578921484e-01 
       5.932417242281e-02      -2.061048998983e-05       1.212682114981e-01       1.249414906427e-01       1.249414904970e-01      -2.012738073812e-05       1.195784560415e-01 
       6.064567997519e-02      -2.021632917158e-05       1.247210588756e-01       1.281765076787e-01       1.281765075331e-01      -1.973998026583e-05       1.227241061825e-01 
       6.202716390007e-02      -1.981994232133e-05       1.282789718072e-01       1.315368751083e-01       1.315368749627e-01      -1.935079424633e-05       1.259871035008e-01 
       6.347245814297e-02      -1.941995788681e-05       1.319188419539e-01       1.350120299612e-01       1.350120298157e-01      -1.895856421376e-05       1.293553065913e-01 
       6.498553312586e-02      -1.901483014629e-05       1.356106093889e-01       1.385865642157e-01       1.385865640702e-01      -1.856186030146e-05       1.328115815016e-01 
       6.657047526383e-02      -1.860284902906e-05       1.393169899052e-01       1.422397697639e-01       1.422397696184e-01      -1.815908589582e-05       1.363333929307e-01 
       6.823146195786e-02      -1.818216639884e-05       1.429937678942e-01       1.459454855680e-01       1.459454854225e-01      -1.774849695013e-05       1.398927276782e-01 
       6.997273226218e-02      -1.775085507803e-05       1.465909403014e-01       1.496724437673e-01       1.496724436218e-01      -1.732825208724e-05       1.434565536004e-01 
       7.179855372489e-02      -1.730700508483e-05       1.500549866940e-01       1.533852955184e-01       1.533852953729e-01      -1.689649814824e-05       1.469880028316e-01 
       7.371318623894e-02      -1.684887259354e-05       1.533325195217e-01       1.570465019840e-01       1.570465018386e-01      -1.645150723275e-05       1.504484684421e-01 
       7.572084409486e-02      -1.637504749728e-05       1.563757334772e-01       1.606194636241e-01       1.606194634787e-01      -1.599183137124e-05       1.538009806387e-01 
       7.782565776162e-02      -1.588477714718e-05       1.591494497444e-01       1.640727609281e-01       1.640727607827e-01      -1.551661465955e-05       1.570147282698e-01 
       8.003163719710e-02      -1.537823921716e-05       1.616399473017e-01       1.673858193554e-01       1.673858192099e-01      -1.502585646640e-05       1.600710073812e-01 
       8.234263866232e-02      -1.485684656355e-05       1.638646275048e-01       1.705553956460e-01       1.705553955006e-01      -1.452071196110e-05       1.629699615879e-01 
       8.476233704294e-02      -1.432350371397e-05       1.658817318493e-01       1.736026202885e-01       1.736026201430e-01      -1.400375129803e-05       1.657377778256e-01 
       8.729420554369e-02      -1.378272166625e-05       1.677980749872e-01       1.765792753436e-01       1.765792751982e-01      -1.347908732221e-05       1.684329538963e-01 
       8.994150430656e-02      -1.324052275794e-05       1.697724959214e-01       1.795718773366e-01       1.795718771911e-01      -1.295230522160e-05       1.711501252676e-01 
       9.270727903023e-02      -1.270411472935e-05       1.720122815141e-01       1.827017385636e-01       1.827017384181e-01      -1.243017377934e-05       1.740195491048e-01 
       9.559437007672e-02      -1.218134249331e-05       1.747597870187e-01       1.861189844363e-01       1.861189842908e-01      -1.192014534783e-05       1.772001815639e-01 
       9.860543190192e-02      -1.167994130289e-05       1.782674692741e-01       1.899890247765e-01       1.899890246310e-01      -1.142966374931e-05       1.808648591313e-01 
