# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 288.436 h/Mpc,
# number of wavenumbers equal to 1038
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:t_g                    3:t_b                    4:t_cdm                  5:t_dmeff                6:t_ur                   7:t_tot              
       6.564753415306e-05       6.456644541227e-07       6.459423561135e-07       6.459426063359e-07       6.459426047409e-07       6.456458672122e-07       6.459316280340e-07 
       6.666303536212e-05       6.657853315506e-07       6.660808269448e-07       6.660810925226e-07       6.660810908266e-07       6.657655693942e-07       6.660694193251e-07 
       6.769424535171e-05       6.865329424425e-07       6.868471428966e-07       6.868474257580e-07       6.868474239548e-07       6.865119278638e-07       6.868350135236e-07 
       6.874140712082e-05       7.079267892334e-07       7.082608798226e-07       7.082611805662e-07       7.082611786488e-07       7.079044444034e-07       7.082479825937e-07 
       6.980476742741e-05       7.299869731845e-07       7.303422189528e-07       7.303425387170e-07       7.303425366784e-07       7.299632137816e-07       7.303285050366e-07 
       7.088457684653e-05       7.527342422275e-07       7.531119766237e-07       7.531123165820e-07       7.531123144144e-07       7.527089789182e-07       7.530973945198e-07 
       7.198108982940e-05       7.761899686143e-07       7.765916133979e-07       7.765919748635e-07       7.765919725587e-07       7.761631061017e-07       7.765761082442e-07 
       7.309456476329e-05       8.003761863721e-07       8.008032582967e-07       8.008036427835e-07       8.008036403329e-07       8.003476229567e-07       8.007867716560e-07 
       7.422526403251e-05       8.253156252488e-07       8.257697340167e-07       8.257701426337e-07       8.257701400280e-07       8.252852543085e-07       8.257522034910e-07 
       7.537345408018e-05       8.510317152713e-07       8.515145717769e-07       8.515150062130e-07       8.515150034424e-07       8.509994219201e-07       8.514959314312e-07 
       7.653940547100e-05       8.775486122470e-07       8.780620370924e-07       8.780624989927e-07       8.780624960468e-07       8.775142747748e-07       8.780422166502e-07 
       7.772339295506e-05       9.048912242521e-07       9.054371524172e-07       9.054376435235e-07       9.054376403912e-07       9.048547132599e-07       9.054160771808e-07 
       7.892569553256e-05       9.330852301624e-07       9.336657196410e-07       9.336662417991e-07       9.336662384686e-07       9.330464080920e-07       9.336433101595e-07 
       8.014659651953e-05       9.621571067154e-07       9.627743453652e-07       9.627749005395e-07       9.627748969983e-07       9.621158272974e-07       9.627505171755e-07 
       8.138638361462e-05       9.921341497740e-07       9.927904640134e-07       9.927910548496e-07       9.927910510843e-07       9.920902557985e-07       9.927651277245e-07 
       8.264534896691e-05       1.023044505911e-06       1.023742370564e-06       1.023742998173e-06       1.023742994169e-06       1.022997835355e-06       1.023715429795e-06 
       8.392378924471e-05       1.054917186052e-06       1.055659233367e-06       1.055659900674e-06       1.055659896417e-06       1.054867561351e-06       1.055630586926e-06 
       8.522200570549e-05       1.087782112020e-06       1.088571137495e-06       1.088571847014e-06       1.088571842487e-06       1.087729346216e-06       1.088540677461e-06 
       8.654030426688e-05       1.121670122835e-06       1.122509102140e-06       1.122509856474e-06       1.122509851661e-06       1.121614017326e-06       1.122476713588e-06 
       8.787899557874e-05       1.156613018953e-06       1.157505114631e-06       1.157505916649e-06       1.157505911532e-06       1.156553362240e-06       1.157470675492e-06 
       8.923839509638e-05       1.192643585153e-06       1.193592157023e-06       1.193593010984e-06       1.193593005543e-06       1.192580148899e-06       1.193555538530e-06 
       9.061882315486e-05       1.229795618174e-06       1.230804247572e-06       1.230805154430e-06       1.230805148644e-06       1.229728169936e-06       1.230765309757e-06 
       9.202060504454e-05       1.268103958838e-06       1.269176451450e-06       1.269177415715e-06       1.269177409563e-06       1.268032241283e-06       1.269135048227e-06 
       9.344407108766e-05       1.307604550651e-06       1.308744940622e-06       1.308745965900e-06       1.308745959358e-06       1.307528293810e-06       1.308700916233e-06 
       9.488955671623e-05       1.348334407716e-06       1.349547002914e-06       1.349548093074e-06       1.349548086118e-06       1.348253324214e-06       1.349500191064e-06 
       9.635740255106e-05       1.390331744717e-06       1.391621101218e-06       1.391622260351e-06       1.391622252955e-06       1.390245529399e-06       1.391571326008e-06 
