# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_dmeff          13:T_dmeff               14:Vrel_dmeff            15:dkappa_dmeff          16:dkappaT_dmeff         17:cdmeff2               18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       6.912150799502e+10       1.582225823298e-19       6.706331987516e-06       1.030690240650e+16       1.415848794304e+04       2.048347663922e-07       9.786560375662e+14       3.871902774357e-06       6.281044777798e+31       8.462372635492e+23       3.674499624617e+10       4.303206510388e+24       1.883905810887e+11       0.000000000000e+00       6.987735648224e+15       3.604142304922e+15      -1.234928120033e+02       3.892252110638e-08       4.342178428959e+31       1.062322372170e+32       1.062322372170e+32       3.541074402252e+31      -2.112078242289e+37       8.727887423419e-05       1.285833954907e-01 
       6.838250118169e+10       1.616608685385e-19       6.778807801311e-06       1.008768978625e+16       1.415848794297e+04       2.070484070938e-07       9.681928185049e+14       3.913746263186e-06       6.016708880034e+31       8.193839958482e+23       3.557898375372e+10       4.166654787398e+24       1.863764188964e+11       0.000000000000e+00       6.729730723913e+15       3.471068229227e+15      -1.190319611298e+02       3.892252110638e-08       4.159439143716e+31       1.017614852235e+32       1.017614852235e+32       3.392049341250e+31      -2.001561270931e+37       8.739950588864e-05       1.284059213019e-01 
       6.765139539781e+10       1.651738750034e-19       6.852065780549e-06       9.873139495305e+15       1.415848794289e+04       2.092859705173e-07       9.578414660738e+14       3.956041954435e-06       5.763497479756e+31       7.933828508524e+23       3.444997181296e+10       4.034436199015e+24       1.843837908758e+11       0.000000000000e+00       6.481251993902e+15       3.342907584951e+15      -1.148314577969e+02       3.892252110638e-08       3.984390386838e+31       9.747888349376e+31       9.747888349376e+31       3.249295955531e+31      -1.896827229734e+37       8.752013754391e-05       1.282289364216e-01 
       6.692810617018e+10       1.687632214981e-19       6.926115020178e-06       9.663152372800e+15       1.415848794282e+04       2.115477151946e-07       9.476007842603e+14       3.998794733400e-06       5.520942405804e+31       7.682067885339e+23       3.335678630195e+10       3.906413243821e+24       1.824124668735e+11       0.000000000000e+00       6.241947728963e+15       3.219478956790e+15      -1.107773214288e+02       3.892252110638e-08       3.816708504729e+31       9.337651377996e+31       9.337651377996e+31       3.112550303511e+31      -1.797573520094e+37       8.764076920029e-05       1.280524387642e-01 
       6.621254992875e+10       1.724305660033e-19       7.000966434134e-06       9.457631366864e+15       1.415848794274e+04       2.138339024515e-07       9.374695898386e+14       4.042009539426e-06       5.288595189860e+31       7.438296269141e+23       3.229829035667e+10       3.782452783670e+24       1.804622191366e+11       0.000000000000e+00       6.011479184983e+15       3.100607626916e+15      -1.068431933300e+02       3.892252110638e-08       3.656083464661e+31       8.944679107149e+31       8.944679107149e+31       2.981559551507e+31      -1.703513377233e+37       8.776140085769e-05       1.278764263063e-01 
       6.550464399694e+10       1.761776019702e-19       7.076625479385e-06       9.256481489781e+15       1.415848794267e+04       2.161447964378e-07       9.274467122336e+14       4.085691365014e-06       5.066026237261e+31       7.202260148353e+23       3.127338318868e+10       3.662425905226e+24       1.785328223559e+11       0.000000000000e+00       5.789520125323e+15       2.986125328621e+15      -1.029944241985e+02       3.892252110638e-08       3.502218281539e+31       8.568244957065e+31       8.568244957065e+31       2.856081506267e+31      -1.614375041677e+37       8.788203251597e-05       1.277008970261e-01 
       6.480430658211e+10       1.800060637815e-19       7.153101250879e-06       9.059609774082e+15       1.415848794259e+04       2.184806641582e-07       9.175309933849e+14       4.129845258263e-06       4.852824032707e+31       6.973714055967e+23       3.028099894037e+10       3.546207785906e+24       1.766240535592e+11       0.000000000000e+00       5.575756357123e+15       2.875870007153e+15      -9.928531415080e+01       3.892252110638e-08       3.354828468798e+31       8.207652925863e+31       8.207652925863e+31       2.735884167168e+31      -1.529900974087e+37       8.800266417524e-05       1.275258489748e-01 
       6.411145676609e+10       1.839177244986e-19       7.230404662550e-06       8.866925229580e+15       1.415848794251e+04       2.208417755028e-07       9.077212876139e+14       4.174476322235e-06       4.648594379400e+31       6.752420314269e+23       2.932010557650e+10       3.433677564064e+24       1.747356921431e+11       0.000000000000e+00       5.369885288075e+15       2.769685591104e+15      -9.578099354568e+01       3.892252110638e-08       3.213641512405e+31       7.862236302697e+31       7.862236302697e+31       2.620745297268e+31      -1.449847111169e+37       8.812329583562e-05       1.273512802324e-01 
       6.342601449585e+10       1.879143881838e-19       7.308542990359e-06       8.678338801317e+15       1.415848794244e+04       2.232284032782e-07       8.980164614904e+14       4.219589712160e-06       4.452959670193e+31       6.538148787666e+23       2.838970381097e+10       3.324718213303e+24       1.728675199890e+11       0.000000000000e+00       5.171615501198e+15       2.667421773088e+15      -9.239719910229e+01       3.892252110638e-08       3.078396366999e+31       7.531356435045e+31       7.531356435045e+31       2.510452012397e+31      -1.373982160529e+37       8.824392749689e-05       1.271771887767e-01 
       6.274790057423e+10       1.919979009031e-19       7.387527148239e-06       8.493763328401e+15       1.415848794236e+04       2.256408232397e-07       8.884153937026e+14       4.265190640088e-06       4.265558189425e+31       6.330676643356e+23       2.748882606754e+10       3.219216420770e+24       1.710193212621e+11       0.000000000000e+00       4.980666338229e+15       2.568933794866e+15      -8.911123771155e+01       3.892252110638e-08       2.948842973236e+31       7.214401547889e+31       7.214401547889e+31       2.404800387553e+31      -1.302086932418e+37       8.836455915894e-05       1.270035726377e-01 
       6.207703665081e+10       1.961701482013e-19       7.467364412150e-06       8.313113503722e+15       1.415848794228e+04       2.280793141221e-07       8.789169749269e+14       4.311284374150e-06       4.086043444130e+31       6.129788119587e+23       2.661653547367e+10       3.117062469322e+24       1.691908824441e+11       0.000000000000e+00       4.796767503672e+15       2.474082243116e+15      -8.589342530054e+01       3.892252110638e-08       2.824741795442e+31       6.910785612577e+31       6.910785612577e+31       2.303595079858e+31      -1.233953706449e+37       8.848519082168e-05       1.268304298464e-01 
       6.141334521283e+10       2.004330607396e-19       7.548063877039e-06       8.136305834530e+15       1.415848794220e+04       2.305441576729e-07       8.695201077000e+14       4.357876240981e-06       3.914083523398e+31       5.935274301281e+23       2.577192488615e+10       3.018150123417e+24       1.673819922373e+11       0.000000000000e+00       4.619658680744e+15       2.382732851350e+15      -8.278132195740e+01       3.892252110638e-08       2.705863378735e+31       6.619947263301e+31       6.619947263301e+31       2.206648967378e+31      -1.169385631447e+37       8.860582248518e-05       1.266577585009e-01 
       6.075674957628e+10       2.047886106372e-19       7.629634637851e-06       7.963258603840e+15       1.415848794211e+04       2.330356386842e-07       8.602237062920e+14       4.404971624605e-06       3.749360484686e+31       5.746932902768e+23       2.495411594775e+10       2.922376518641e+24       1.655924416117e+11       0.000000000000e+00       4.449089164441e+15       2.294756310652e+15      -7.979962079720e+01       3.892252110638e-08       2.591987924770e+31       6.341348759163e+31       6.341348759163e+31       2.113782803152e+31      -1.108196156705e+37       8.872645414951e-05       1.264855567051e-01 
       6.010717387698e+10       2.092388085745e-19       7.712087608525e-06       7.793891832668e+15       1.415848794203e+04       2.355540450259e-07       8.510266965809e+14       4.452575965617e-06       3.591569765972e+31       5.564568057416e+23       2.416225817376e+10       2.829642054729e+24       1.638220238333e+11       0.000000000000e+00       4.284817507629e+15       2.210028087144e+15      -7.690987436453e+01       3.892252110638e-08       2.482904885351e+31       6.074474989933e+31       6.074474989933e+31       2.024824883775e+31      -1.050208493001e+37       8.884708581461e-05       1.263138225154e-01 
       5.946454306186e+10       2.137857105599e-19       7.795431884006e-06       7.628127243066e+15       1.415848794195e+04       2.380996676790e-07       8.419280159290e+14       4.500694764030e-06       3.440419622635e+31       5.387990113945e+23       2.339552806750e+10       2.739850291985e+24       1.620705343539e+11       0.000000000000e+00       4.126611177515e+15       2.128428244796e+15      -7.410083187568e+01       3.892252110638e-08       2.378412573140e+31       5.818832523640e+31       5.818832523640e+31       1.939610731925e+31      -9.952551018176e+36       8.896771748055e-05       1.261425540212e-01 
       5.882878288027e+10       2.184314195530e-19       7.879676559241e-06       7.465888221940e+15       1.415848794186e+04       2.406728007689e-07       8.329266130591e+14       4.549333580093e-06       3.295630588038e+31       5.217015439191e+23       2.265312826396e+10       2.652907850993e+24       1.603377707837e+11       0.000000000000e+00       3.974246226478e+15       2.049841275645e+15      -7.138897945299e+01       3.892252110638e-08       2.278317788751e+31       5.573948694250e+31       5.573948694250e+31       1.857982792263e+31      -9.431772112857e+36       8.908834914723e-05       1.259717493472e-01 
       5.819981987542e+10       2.231780839222e-19       7.964832548168e-06       7.307099785646e+15       1.415848794178e+04       2.432737415999e-07       8.240214479340e+14       4.598498034050e-06       3.156934956817e+31       5.051466227140e+23       2.193428670056e+10       2.568724315503e+24       1.586235329009e+11       0.000000000000e+00       3.827506975711e+15       1.974155936630e+15      -6.878493434845e+01       3.892252110638e-08       2.182435463534e+31       5.339370727738e+31       5.339370727738e+31       1.779790140117e+31      -8.938243574607e+36       8.920898081458e-05       1.258014066268e-01 
       5.757758137586e+10       2.280278961839e-19       8.050907126744e-06       7.151688545330e+15       1.415848794169e+04       2.459027906890e-07       8.152114916361e+14       4.648193806007e-06       3.024076289904e+31       4.891170314016e+23       2.123825581423e+10       2.487212138404e+24       1.569276226549e+11       0.000000000000e+00       3.686185710361e+15       1.901265092346e+15      -6.627086403649e+01       3.892252110638e-08       2.090588317403e+31       5.114664904940e+31       5.114664904940e+31       1.704888202436e+31      -8.470539496005e+36       8.932961248266e-05       1.256315239759e-01 
       5.696199548709e+10       2.329830972368e-19       8.137913027895e-06       6.999582673012e+15       1.415848794161e+04       2.485602518010e-07       8.064957262480e+14       4.698426637713e-06       2.896808940398e+31       4.735960999240e+23       2.056431176396e+10       2.408286550677e+24       1.552498441031e+11       0.000000000000e+00       3.550082384757e+15       1.831065563007e+15      -6.383876172786e+01       3.892252110638e-08       2.002606531046e+31       4.899415759633e+31       4.899415759633e+31       1.633138490481e+31      -8.027308581907e+36       8.945024415150e-05       1.254620995289e-01 
       5.635299108330e+10       2.380459786272e-19       8.225859346567e-06       6.850711868386e+15       1.415848794152e+04       2.512464319833e-07       7.978731447355e+14       4.749202333604e-06       2.774897599371e+31       4.585676872067e+23       1.991175367810e+10       2.331865473243e+24       1.535900033770e+11       0.000000000000e+00       3.419004339075e+15       1.763457978309e+15      -6.149872354040e+01       3.892252110638e-08       1.918327431950e+31       4.693225310365e+31       4.693225310365e+31       1.564408343774e+31      -7.607270245274e+36       8.957087582114e-05       1.252931314476e-01 
       5.575049779908e+10       2.432188813449e-19       8.314756996697e-06       6.705007326332e+15       1.415848794143e+04       2.539616416019e-07       7.893427508311e+14       4.800526760729e-06       2.658116860802e+31       4.440161643726e+23       1.927990292543e+10       2.257869431597e+24       1.519479086850e+11       0.000000000000e+00       3.292766027069e+15       1.698346636994e+15      -5.925591555019e+01       3.892252110638e-08       1.837595193625e+31       4.495712324616e+31       4.495712324616e+31       1.498570684809e+31      -7.209210907285e+36       8.969150749166e-05       1.251246179007e-01 
       5.515444602134e+10       2.485041947472e-19       8.404613254243e-06       6.562401705111e+15       1.415848794134e+04       2.567061943765e-07       7.809035589186e+14       4.852405848726e-06       2.546250804817e+31       4.299263984889e+23       1.866810240942e+10       2.186221473167e+24       1.503233703123e+11       0.000000000000e+00       3.171188753742e+15       1.635639371555e+15      -5.709408520218e+01       3.892252110638e-08       1.760260547493e+31       4.306511613924e+31       4.306511613924e+31       1.435503784103e+31      -6.831980491056e+36       8.981213916309e-05       1.249565570439e-01 
       5.456476688127e+10       2.539043605854e-19       8.495442671119e-06       6.422829095244e+15       1.415848794125e+04       2.594804074174e-07       7.725545939196e+14       4.904845591459e-06       2.439092598462e+31       4.162837368293e+23       1.807571588490e+10       2.116847087281e+24       1.487162005670e+11       0.000000000000e+00       3.054100421875e+15       1.575247417489e+15      -5.500256897317e+01       3.892252110638e-08       1.686180506897e+31       4.125273358672e+31       4.125273358672e+31       1.375091035120e+31      -6.474489098823e+36       8.993277083552e-05       1.247889470455e-01 
       5.398139224633e+10       2.594218764009e-19       8.587252523284e-06       6.286224989052e+15       1.415848794116e+04       2.622846012620e-07       7.642948911806e+14       4.957852048458e-06       2.336444113288e+31       4.030739916359e+23       1.750212729639e+10       2.049674127680e+24       1.471262137369e+11       0.000000000000e+00       2.941335288107e+15       1.517085287495e+15      -5.299194580372e+01       3.892252110638e-08       1.615218102735e+31       3.951662461298e+31       3.951662461298e+31       1.317220738674e+31      -6.135703863001e+36       9.005340250891e-05       1.246217861104e-01 
       5.340425471244e+10       2.650592936085e-19       8.680053724675e-06       6.152526250836e+15       1.415848794106e+04       2.651190999114e-07       7.561234963617e+14       5.011431344610e-06       2.238115559025e+31       3.902834253646e+23       1.694674013741e+10       1.984632737492e+24       1.455532260999e+11       0.000000000000e+00       2.832733728830e+15       1.461070650726e+15      -5.106807936463e+01       3.892252110638e-08       1.547242130206e+31       3.785357926723e+31       3.785357926723e+31       1.261785896410e+31      -5.814645962016e+36       9.017403418319e-05       1.244550724498e-01 
       5.283328759615e+10       2.708192155780e-19       8.773859008215e-06       6.021671087702e+15       1.415848794097e+04       2.679842308684e-07       7.480394653260e+14       5.065589669858e-06       2.143925132667e+31       3.778987363985e+23       1.640897683016e+10       1.921655276579e+24       1.439970559313e+11       0.000000000000e+00       2.728142014611e+15       1.407124216440e+15      -4.921239039886e+01       3.892252110638e-08       1.482126906224e+31       3.626052268846e+31       3.626052268846e+31       1.208684012964e+31      -5.510387792277e+36       9.029466585844e-05       1.242888042497e-01 
       5.226842492696e+10       2.767043030621e-19       8.868677468854e-06       5.893599020999e+15       1.415848794088e+04       2.708803251751e-07       7.400418640311e+14       5.120333281300e-06       2.053698682334e+31       3.659070452151e+23       1.588827812484e+10       1.860676251200e+24       1.424575234408e+11       0.000000000000e+00       2.627412091965e+15       1.355169621438e+15      -4.741393995324e+01       3.892252110638e-08       1.419752037039e+31       3.473450942032e+31       3.473450942032e+31       1.157816906458e+31      -5.222050288142e+36       9.041529753464e-05       1.241229797132e-01 
       5.170960143969e+10       2.827172779980e-19       8.964520020527e-06       5.768250858368e+15       1.415848794078e+04       2.738077174510e-07       7.321297684205e+14       5.175668504730e-06       1.967269385277e+31       3.542958809919e+23       1.538410251810e+10       1.801632245895e+24       1.409344507305e+11       0.000000000000e+00       2.530401373510e+15       1.305133321839e+15      -4.568311288188e+01       3.892252110638e-08       1.360002195637e+31       3.327271796506e+31       3.327271796506e+31       1.109090526971e+31      -4.948800382108e+36       9.053592921182e-05       1.239575970853e-01 
       5.115675256693e+10       2.888609211355e-19       9.061399396160e-06       5.645568666385e+15       1.415848794068e+04       2.767667459322e-07       7.243022643175e+14       5.231601734206e-06       1.884477439430e+31       3.430531686375e+23       1.489592568986e+10       1.744461857540e+24       1.394276618077e+11       0.000000000000e+00       2.436972536616e+15       1.256944489218e+15      -4.402665347385e+01       3.892252110638e-08       1.302766908505e+31       3.187244556687e+31       3.187244556687e+31       1.062414782645e+31      -4.689848597908e+36       9.065656089002e-05       1.237926546186e-01 
       5.060981443159e+10       2.951380694438e-19       9.159326509689e-06       5.525495743784e+15       1.415848794058e+04       2.797577525095e-07       7.165584473190e+14       5.288139431553e-06       1.805169767953e+31       3.321672162340e+23       1.442323995805e+10       1.689105631488e+24       1.379369825972e+11       0.000000000000e+00       2.346993329408e+15       1.210534910553e+15      -4.242749916175e+01       3.892252110638e-08       1.247940351376e+31       3.053110321457e+31       3.053110321457e+31       1.017703373110e+31      -4.444446769544e+36       9.077719256919e-05       1.236281505344e-01 
       5.006872383951e+10       3.015516226901e-19       9.258310456062e-06       5.407976595250e+15       1.415848794049e+04       2.827810827691e-07       7.088974226913e+14       5.345288128797e-06       1.729199736198e+31       3.216267028777e+23       1.396555375066e+10       1.635505999740e+24       1.364622408744e+11       0.000000000000e+00       2.260336382938e+15       1.165838891340e+15      -4.087692476368e+01       3.892252110638e-08       1.195421153567e+31       2.924621085477e+31       2.924621085477e+31       9.748736299214e+30      -4.211885879684e+36       9.089782424933e-05       1.234640830748e-01 
       4.953341827217e+10       3.081045471295e-19       9.358363968204e-06       5.292956905774e+15       1.415848794039e+04       2.858370860315e-07       7.013183052668e+14       5.403054429609e-06       1.656426880590e+31       3.114206669063e+23       1.352239109450e+10       1.583607221076e+24       1.350032662288e+11       0.000000000000e+00       2.176879030715e+15       1.122793162516e+15      -3.938339576686e+01       3.892252110638e-08       1.145112210546e+31       2.801539280639e+31       2.801539280639e+31       9.338463637119e+30      -3.991494011160e+36       9.101845593047e-05       1.233004505205e-01 
       4.900383587948e+10       3.147998732217e-19       9.459499779041e-06       5.180383515546e+15       1.415848794028e+04       2.889261153926e-07       6.938202193414e+14       5.461445008962e-06       1.586716648924e+31       3.015384944987e+23       1.309329112022e+10       1.533355323089e+24       1.335598900744e+11       0.000000000000e+00       2.096503135447e+15       1.081336791094e+15      -3.795286263476e+01       3.892252110638e-08       1.096920504401e+31       2.683637336815e+31       2.683637336815e+31       8.945457177751e+30      -3.782634405655e+36       9.113908761269e-05       1.231372511608e-01 
       4.847991547258e+10       3.216406928900e-19       9.561728802510e-06       5.070204395387e+15       1.415848794018e+04       2.920485277640e-07       6.864022985737e+14       5.520466612648e-06       1.519940151585e+31       2.919699086379e+23       1.267780758306e+10       1.484698046052e+24       1.321319456598e+11       0.000000000000e+00       2.019094922146e+15       1.041411094080e+15      -3.657185091060e+01       3.892252110638e-08       1.050756931848e+31       2.570697261100e+31       2.570697261100e+31       8.568990278111e+30      -3.584703623981e+36       9.125971929597e-05       1.229744832576e-01 
       4.796159651682e+10       3.286301664627e-19       9.665061952546e-06       4.962368622701e+15       1.415848794008e+04       2.952046839145e-07       6.790636858845e+14       5.580126059732e-06       1.455973923238e+31       2.827049584224e+23       1.227550839871e+10       1.437584788573e+24       1.307192680071e+11       0.000000000000e+00       1.944544816559e+15       1.002959555140e+15      -3.523368930461e+01       3.892252110638e-08       1.006536139490e+31       2.462510234756e+31       2.462510234756e+31       8.208366875758e+30      -3.397129802611e+36       9.138035098033e-05       1.228121450926e-01 
       4.744881912477e+10       3.357715264180e-19       9.769511962077e-06       4.856826357941e+15       1.415848793997e+04       2.983949485117e-07       6.718035333583e+14       5.640430243961e-06       1.394699694549e+31       2.737340087184e+23       1.188597519403e+10       1.391966554972e+24       1.293216938785e+11       0.000000000000e+00       1.872747289945e+15       9.659277445384e+14      -3.394492483857e+01       3.892252110638e-08       9.641763660005e+30       2.358876227119e+31       2.358876227119e+31       7.862920201830e+30      -3.219371001450e+36       9.150098266580e-05       1.226502349807e-01 
       4.694152404926e+10       3.430680752669e-19       9.875089745037e-06       4.753528821575e+15       1.415848793987e+04       3.016196901641e-07       6.646210021447e+14       5.701386133529e-06       1.336004173515e+31       2.650477301396e+23       1.150880287189e+10       1.347795904327e+24       1.279390617837e+11       0.000000000000e+00       1.803600709980e+15       9.302632422390e+14      -3.271026345238e+01       3.892252110638e-08       9.235992909555e+30       2.259603625754e+31       2.259603625754e+31       7.532011548234e+30      -3.050913638051e+36       9.162161435239e-05       1.224887512457e-01 
       4.643965267656e+10       3.505231827438e-19       9.981809853343e-06       4.652428271538e+15       1.415848793976e+04       3.048792814638e-07       6.575152623620e+14       5.763000770659e-06       1.279778835993e+31       2.566370893447e+23       1.114359918996e+10       1.305026901136e+24       1.265712119877e+11       0.000000000000e+00       1.737007197161e+15       8.959155638398e+14      -3.151885960391e+01       3.892252110638e-08       8.847298900220e+30       2.164508882181e+31       2.164508882181e+31       7.215029086715e+30      -2.891271003775e+36       9.174224604013e-05       1.223276921884e-01 
       4.594314701961e+10       3.581402929968e-19       1.008968320093e-05       4.553477981170e+15       1.415848793965e+04       3.081740990295e-07       6.504854930010e+14       5.825281274015e-06       1.225919725045e+31       2.484933396435e+23       1.078998435273e+10       1.263615067549e+24       1.252179864551e+11       0.000000000000e+00       1.672872485854e+15       8.628360889038e+14      -3.036502825543e+01       3.892252110638e-08       8.474962962440e+30       2.073416172500e+31       2.073416172500e+31       6.911386737631e+30      -2.739981857581e+36       9.186287772905e-05       1.221670561268e-01 
       4.545194971130e+10       3.659229287292e-19       1.019872252073e-05       4.456632217617e+15       1.415848793955e+04       3.115045235500e-07       6.435308818303e+14       5.888234840196e-06       1.174327258733e+31       2.406080119006e+23       1.044759061661e+10       1.223517337111e+24       1.238792288187e+11       0.000000000000e+00       1.611105790739e+15       8.309779920745e+14      -2.925419183672e+01       3.892252110638e-08       8.118296671648e+30       1.986157072310e+31       1.986157072310e+31       6.620523086325e+30      -2.596609093406e+36       9.198350941917e-05       1.220068414109e-01 
       4.496600399787e+10       3.738746890222e-19       1.030893872667e-05       4.361846220695e+15       1.415848793943e+04       3.148709398281e-07       6.366506253025e+14       5.951868743536e-06       1.124906045990e+31       2.329729057278e+23       1.011606190741e+10       1.184692009977e+24       1.225547843841e+11       0.000000000000e+00       1.551619678545e+15       8.002961769187e+14      -2.819034545076e+01       3.892252110638e-08       7.776640575419e+30       1.902570245299e+31       1.902570245299e+31       6.341900345108e+30      -2.460738477275e+36       9.210414111045e-05       1.218470463995e-01 
       4.448525373233e+10       3.819992461575e-19       1.042034818965e-05       4.269076182204e+15       1.415848793932e+04       3.182737368252e-07       6.298439284611e+14       6.016190335632e-06       1.077564710259e+31       2.255800809562e+23       9.795053450117e+09       1.147098709543e+24       1.212445001394e+11       0.000000000000e+00       1.494329944516e+15       7.707472122117e+14      -2.716395800732e+01       3.892252110638e-08       7.449362974189e+30       1.822501144946e+31       1.822501144946e+31       6.075003358928e+30      -2.331977450494e+36       9.222477280293e-05       1.216876694277e-01 
       4.400964336799e+10       3.903003534892e-19       1.053296000464e-05       4.178279225680e+15       1.415848793921e+04       3.217133077062e-07       6.231100048489e+14       6.081207047869e-06       1.032215720535e+31       2.184218493788e+23       9.484231410281e+09       1.110698340458e+24       1.199482247004e+11       0.000000000000e+00       1.439155492874e+15       7.422892702795e+14      -2.616987421758e+01       3.892252110638e-08       7.135858753281e+30       1.745801728775e+31       1.745801728775e+31       5.819338652878e+30      -2.209953995460e+36       9.234540449662e-05       1.215287088469e-01 
       4.353911795203e+10       3.987818500607e-19       1.064678872353e-05       4.089413386579e+15       1.415848793910e+04       3.251900498851e-07       6.164480764169e+14       6.146926393029e-06       9.887752295298e+30       2.114907667548e+23       9.183272546888e+09       1.075453047966e+24       1.186658082804e+11       0.000000000000e+00       1.386018221913e+15       7.148820677350e+14      -2.521283511603e+01       3.892252110638e-08       6.835548264087e+30       1.672330184633e+31       1.672330184633e+31       5.574433519795e+30      -2.094315560828e+36       9.246603619151e-05       1.213701630426e-01 
       4.307362311914e+10       4.074476582393e-19       1.076184889826e-05       4.002437592878e+15       1.415848793898e+04       3.287043650703e-07       6.098573734348e+14       6.213355965064e-06       9.471629186434e+30       2.047796250685e+23       8.891863876182e+09       1.041326178540e+24       1.173971026949e+11       0.000000000000e+00       1.334842913657e+15       6.884868085645e+14      -2.429652883014e+01       3.892252110638e-08       6.547876252340e+30       1.601950668488e+31       1.601950668488e+31       5.339835146258e+30      -1.984728042918e+36       9.258666788764e-05       1.212120304086e-01 
       4.261310508527e+10       4.163017799506e-19       1.087815144274e-05       3.917311646098e+15       1.415848793887e+04       3.322566593118e-07       6.033371344016e+14       6.280503438510e-06       9.073018494605e+30       1.982814450325e+23       8.609702346180e+09       1.008282241761e+24       1.161419613719e+11       0.000000000000e+00       1.285557127606e+15       6.630661293227e+14      -2.341238860974e+01       3.892252110638e-08       6.272310831484e+30       1.534533053265e+31       1.534533053265e+31       5.115109775363e+30      -1.880874820413e+36       9.270729958498e-05       1.210543093125e-01 
       4.215751064139e+10       4.253483055491e-19       1.099571090890e-05       3.833996202721e+15       1.415848793875e+04       3.358473430476e-07       5.968866059579e+14       6.348376571224e-06       8.691183214958e+30       1.919894688304e+23       8.336494521512e+09       9.762868734142e+23       1.149002392989e+11       0.000000000000e+00       1.238091097871e+15       6.385840460806e+14      -2.255587155026e+01       3.892252110638e-08       6.008342499247e+30       1.469952688248e+31       1.469952688248e+31       4.899841904735e+30      -1.782455839582e+36       9.282793128353e-05       1.208969981387e-01 
       4.170678714734e+10       4.345914187968e-19       1.111454184866e-05       3.752452756010e+15       1.415848793863e+04       3.394768311515e-07       5.905050427988e+14       6.416983206051e-06       8.325417359271e+30       1.858971530883e+23       8.071956278259e+09       9.453067997469e+23       1.136717929926e+11       0.000000000000e+00       1.192377634336e+15       6.150059034422e+14      -2.173107074197e+01       3.892252110638e-08       5.755483195612e+30       1.408090168609e+31       1.408090168609e+31       4.693633518294e+30      -1.689186747354e+36       9.294856298332e-05       1.207400953061e-01 
       4.126088252578e+10       4.440353943701e-19       1.123465517594e-05       3.672643618206e+15       1.415848793851e+04       3.431455429806e-07       5.841917075877e+14       6.486331270600e-06       7.975044650625e+30       1.799981620704e+23       7.815812508483e+09       9.153098028684e+23       1.124564805044e+11       0.000000000000e+00       1.148352027722e+15       5.922983255823e+14      -2.094136770572e+01       3.892252110638e-08       5.513265400420e+30       1.348831114635e+31       1.348831114635e+31       4.496103350348e+30      -1.600798069768e+36       9.306919468438e-05       1.205835992434e-01 
       4.081974525613e+10       4.536845935155e-19       1.135606726166e-05       3.594531903117e+15       1.415848793839e+04       3.468539024239e-07       5.779458708712e+14       6.556428776563e-06       7.639417273013e+30       1.742863610898e+23       7.567796834119e+09       8.862646872437e+23       1.112541614310e+11       0.000000000000e+00       1.105951958191e+15       5.704291691031e+14      -2.017930024614e+01       3.892252110638e-08       5.281241268960e+30       1.292065960252e+31       1.292065960252e+31       4.306886180658e+30      -1.517034433404e+36       9.318982638671e-05       1.204275083505e-01 
       4.038332436866e+10       4.635434739123e-19       1.147879265773e-05       3.518081509061e+15       1.415848793827e+04       3.506023379517e-07       5.717668109948e+14       6.627283822636e-06       7.317914673573e+30       1.687558101290e+23       7.327651329960e+09       8.581412472516e+23       1.100646968625e+11       0.000000000000e+00       1.065117406847e+15       5.493674773891e+14      -1.944101545736e+01       3.892252110638e-08       5.058981803930e+30       1.237689750440e+31       1.237689750440e+31       4.125632159168e+30      -1.437653827555e+36       9.331045809033e-05       1.202718210454e-01 
       3.995156943855e+10       4.736165949547e-19       1.160284227808e-05       3.443257102191e+15       1.415848793814e+04       3.543912826645e-07       5.656538140196e+14       6.698904596211e-06       7.009942415225e+30       1.634007576624e+23       7.095126255422e+09       8.309102357725e+23       1.088879493544e+11       0.000000000000e+00       1.025790570704e+15       5.290834367503e+14      -1.872994483771e+01       3.892252110638e-08       4.846076062254e+30       1.185601947179e+31       1.185601947179e+31       3.952006159160e+30      -1.362426905008e+36       9.343108979526e-05       1.201165357792e-01 
       3.952443058011e+10       4.839086152221e-19       1.172823431261e-05       3.370024100155e+15       1.415848793802e+04       3.582211743433e-07       5.596061736395e+14       6.771299373198e-06       6.714931077596e+30       1.582156346749e+23       6.869979794830e+09       8.045433337726e+23       1.077237829317e+11       0.000000000000e+00       9.879157810155e+14       5.095483342966e+14      -1.804906777373e+01       3.892252110638e-08       4.642130395272e+30       1.135706243563e+31       1.135706243563e+31       3.785687157623e+30      -1.291136319412e+36       9.355172150150e-05       1.199616510129e-01 
