# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 285.831 h/Mpc,
# number of wavenumbers equal to 587
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:t_g                    3:t_b                    4:t_cdm                  5:t_dmeff                6:t_ur                   7:t_tot              
       8.034326510541e-01      -5.810691097243e-07       6.070003751108e-01       6.320897865124e-01       6.320897603541e-01      -5.679962576242e-07       6.039333995514e-01 
       8.273613783727e-01      -5.541676056261e-07       6.138811755662e-01       6.392502277128e-01       6.392501995171e-01      -5.417001893643e-07       6.107756027759e-01 
       8.519176784063e-01      -5.285430279949e-07       6.207503143249e-01       6.464003207321e-01       6.464002903474e-01      -5.166523772846e-07       6.176076460940e-01 
       8.771262524047e-01      -5.041253099608e-07       6.276144060349e-01       6.535453722221e-01       6.535453394850e-01      -4.927842462476e-07       6.244348397804e-01 
       9.030129524320e-01      -4.808497563657e-07       6.344796830503e-01       6.606908360145e-01       6.606908007489e-01      -4.700325169936e-07       6.312625519750e-01 
       9.296045513138e-01      -4.586526263476e-07       6.413434453638e-01       6.678355543667e-01       6.678355163828e-01      -4.483349478859e-07       6.380894254862e-01 
       9.569285286887e-01      -4.374773622536e-07       6.482101306147e-01       6.749830133027e-01       6.749829723956e-01      -4.276362112893e-07       6.449189633115e-01 
       9.850128856144e-01      -4.172721416234e-07       6.550812720426e-01       6.821352208218e-01       6.821351767706e-01      -4.078856858790e-07       6.517530215563e-01 
       1.013885996264e+00      -3.979894442784e-07       6.619595420163e-01       6.892947768702e-01       6.892947294366e-01      -3.890369374931e-07       6.585941120970e-01 
       1.043576501166e+00      -3.795837151311e-07       6.688466139267e-01       6.964633329615e-01       6.964632818885e-01      -3.710454304127e-07       6.654438266856e-01 
       1.074113242636e+00      -3.620073790958e-07       6.757375372119e-01       7.036361207756e-01       7.036360657858e-01      -3.538646177510e-07       6.722975506752e-01 
       1.105525239893e+00      -3.452203982799e-07       6.826319630391e-01       7.108127883386e-01       7.108127291330e-01      -3.374553504475e-07       6.791549460426e-01 
       1.137841698987e+00      -3.291966689901e-07       6.895443019337e-01       7.180078946475e-01       7.180078309039e-01      -3.217921918016e-07       6.860299911078e-01 
       1.171092051193e+00      -3.138979852306e-07       6.964711962145e-01       7.252180829766e-01       7.252180143474e-01      -3.068377675961e-07       6.929194574416e-01 
       1.205306012881e+00      -2.992827371016e-07       7.033991538764e-01       7.324298036258e-01       7.324297297364e-01      -2.925513413170e-07       6.998103230094e-01 
       1.240513659927e+00      -2.853336123430e-07       7.103475911227e-01       7.396624292526e-01       7.396623496992e-01      -2.789160989811e-07       7.067212259083e-01 
       1.276745510353e+00      -2.720083208778e-07       7.172959315168e-01       7.468953614474e-01       7.468952757951e-01      -2.658906012694e-07       7.136323595092e-01 
       1.314032609857e+00      -2.592905067054e-07       7.242629779502e-01       7.541474494022e-01       7.541473571820e-01      -2.534589451583e-07       7.205618442737e-01 
       1.352406616090e+00      -2.471443397231e-07       7.312326817863e-01       7.614027008157e-01       7.614026015225e-01      -2.415860299971e-07       7.274942910176e-01 
       1.391899878741e+00      -2.355550711991e-07       7.382249179297e-01       7.686810554836e-01       7.686809485731e-01      -2.302575174215e-07       7.344488661249e-01 
