# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1176       1.199228793117e+03       1.462477423372e+01       9.277128747031e-02      -8.462271305920e+00       3.887249167394e-09      -1.746888675786e-07      -2.408000459269e-08 
 1177       1.195677053327e+03       1.471878536403e+01       9.273559101850e-02      -7.740531536501e+00       3.880689918105e-09      -1.629325316958e-07      -2.863438781135e-08 
 1178       1.192067884212e+03       1.481668471202e+01       9.269879615808e-02      -7.030886818812e+00       3.874146178598e-09      -1.511317782004e-07      -3.317804754559e-08 
 1179       1.188402648124e+03       1.491840264912e+01       9.266091176049e-02      -6.333536543851e+00       3.867617955855e-09      -1.392881402656e-07      -3.771056925827e-08 
 1180       1.184682717861e+03       1.502386897816e+01       9.262194677792e-02      -5.648681099139e+00       3.861105251973e-09      -1.274031672195e-07      -4.223153541265e-08 
 1181       1.180909476697e+03       1.513301293204e+01       9.258191024352e-02      -4.976521870572e+00       3.854608064123e-09      -1.154784246132e-07      -4.674052546183e-08 
 1182       1.177084318397e+03       1.524576317248e+01       9.254081127161e-02      -4.317261244258e+00       3.848126384497e-09      -1.035154942889e-07      -5.123711583825e-08 
 1183       1.173208647247e+03       1.536204778878e+01       9.249865905782e-02      -3.671102608366e+00       3.841660200265e-09      -9.151597444839e-08      -5.572087994312e-08 
 1184       1.169283878072e+03       1.548179429649e+01       9.245546287927e-02      -3.038250354968e+00       3.835209493527e-09      -7.948147972095e-08      -6.019138813586e-08 
 1185       1.165311436262e+03       1.560492963618e+01       9.241123209479e-02      -2.418909881884e+00       3.828774241265e-09      -6.741364123209e-08      -6.464820772350e-08 
 1186       1.161292757792e+03       1.573138017217e+01       9.236597614508e-02      -1.813287594528e+00       3.822354415296e-09      -5.531410667201e-08      -6.909090295010e-08 
 1187       1.157229289248e+03       1.586107169122e+01       9.231970455289e-02      -1.221590907748e+00       3.815949982225e-09      -4.318454036431e-08      -7.351903498611e-08 
 1188       1.153122487846e+03       1.599392940132e+01       9.227242692319e-02      -6.440282476750e-01       3.809560903397e-09      -3.102662333478e-08      -7.793216191776e-08 
 1189       1.148973821459e+03       1.612987793034e+01       9.222415294338e-02      -8.080905356398e-02       3.803187134846e-09      -1.884205338027e-08      -8.232983873639e-08 
 1190       1.144784768638e+03       1.626884132485e+01       9.217489238345e-02       4.678562203597e-01       3.796828627252e-09      -6.632545137766e-09      -8.671161732782e-08 
 1191       1.140556818634e+03       1.641074304877e+01       9.212465509618e-02       1.001756103057e+00       3.790485325888e-09       5.600169846523e-09      -9.107704646162e-08 
 1192       1.136291471422e+03       1.655550598215e+01       9.207345101729e-02       1.520678104831e+00       3.784157170573e-09       1.785434304789e-08      -9.542567178048e-08 
 1193       1.131990237723e+03       1.670305241985e+01       9.202129016566e-02       2.024408715482e+00       3.777844095624e-09       3.012820889380e-08      -9.975703578945e-08 
 1194       1.127654639030e+03       1.685330407033e+01       9.196818264348e-02       2.512733402463e+00       3.771546029805e-09       4.241998469435e-08      -1.040706778452e-07 
 1195       1.123286207626e+03       1.700618205433e+01       9.191413863646e-02       2.985436609038e+00       3.765262896279e-09       5.472787057274e-08      -1.083661341454e-07 
 1196       1.118886486608e+03       1.716160690362e+01       9.185916841399e-02       3.442301752432e+00       3.758994612559e-09       6.705004939557e-08      -1.126429377177e-07 
