# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1422       8.810989409514e+02       1.385302726812e+01       0.000000000000e+00      -5.113970981626e+01       2.643453552792e-09       2.025057886032e-06      -1.379607919781e-07 
 1423       8.815872242679e+02       1.369542749701e+01       0.000000000000e+00      -5.045213600444e+01       2.639576572312e-09       2.024935323279e-06      -1.352417272020e-07 
 1424       8.820224759096e+02       1.354070110586e+01       0.000000000000e+00      -4.975609659321e+01       2.635707081215e-09       2.024700013408e-06      -1.325205872795e-07 
 1425       8.824041336708e+02       1.338889952395e+01       0.000000000000e+00      -4.905187728675e+01       2.631845055563e-09       2.024338543502e-06      -1.297976810961e-07 
 1426       8.827316331212e+02       1.324007441264e+01       0.000000000000e+00      -4.833976551903e+01       2.627990469518e-09       2.023837391470e-06      -1.270733199746e-07 
 1427       8.830044076022e+02       1.309427766577e+01       0.000000000000e+00      -4.762005045689e+01       2.624143295326e-09       2.023182925668e-06      -1.243478176835e-07 
 1428       8.832218882232e+02       1.295156141005e+01       0.000000000000e+00      -4.689302300318e+01       2.620303503304e-09       2.022361404517e-06      -1.216214904449e-07 
 1429       8.833835038591e+02       1.281197800539e+01       0.000000000000e+00      -4.615897579982e+01       2.616471061827e-09       2.021358976126e-06      -1.188946569433e-07 
 1430       8.834886811460e+02       1.267558004529e+01       0.000000000000e+00      -4.541820323090e+01       2.612645937310e-09       2.020161677912e-06      -1.161676383333e-07 
 1431       8.835368444784e+02       1.254242035723e+01       0.000000000000e+00      -4.467100142582e+01       2.608828094197e-09       2.018755436217e-06      -1.134407582480e-07 
 1432       8.835274160059e+02       1.241255200302e+01       0.000000000000e+00      -4.391766826233e+01       2.605017494948e-09       2.017126065930e-06      -1.107143428075e-07 
 1433       8.834598156293e+02       1.228602827919e+01       0.000000000000e+00      -4.315850336968e+01       2.601214100017e-09       2.015259270100e-06      -1.079887206269e-07 
 1434       8.833334609978e+02       1.216290271733e+01       0.000000000000e+00      -4.239380813168e+01       2.597417867848e-09       2.013140639559e-06      -1.052642228247e-07 
 1435       8.831477675052e+02       1.204322908451e+01       0.000000000000e+00      -4.162388568985e+01       2.593628754850e-09       2.010755652537e-06      -1.025411830313e-07 
 1436       8.829021482870e+02       1.192706138360e+01       0.000000000000e+00      -4.084904094644e+01       2.589846715390e-09       2.008089674279e-06      -9.981993739682e-08 
 1437       8.825960142165e+02       1.181445385368e+01       0.000000000000e+00      -4.006958056760e+01       2.586071701776e-09       2.005127956658e-06      -9.710082460002e-08 
 1438       8.822287739019e+02       1.170546097040e+01       0.000000000000e+00      -3.928581298645e+01       2.582303664241e-09       2.001855637796e-06      -9.438418585618e-08 
 1439       8.817998336827e+02       1.160013744636e+01       0.000000000000e+00      -3.849804840618e+01       2.578542550929e-09       1.998257741675e-06      -9.167036492565e-08 
 1440       8.813085976264e+02       1.149853823146e+01       0.000000000000e+00      -3.770659880316e+01       2.574788307881e-09       1.994319177754e-06      -8.895970812217e-08 
 1441       8.807546224480e+02       1.140070817195e+01       0.000000000000e+00      -3.691176941658e+01       2.571040890761e-09       1.990028757133e-06      -8.625253436229e-08 
 1442       8.801380839960e+02       1.130665087196e+01       0.000000000000e+00      -3.611383311686e+01       2.567300300332e-09       1.985391308755e-06      -8.354904479762e-08 
 1443       8.794593154943e+02       1.121635951666e+01       0.000000000000e+00      -3.531305578326e+01       2.563566547667e-09       1.980415746773e-06      -8.084941182438e-08 
