# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  116       3.511703235756e+03       1.050491105246e+00       4.079031409108e-03      -3.633581038069e+01       9.291289860678e-08       3.452455914903e-04      -2.088917719977e-06 
  117       3.548753197830e+03       1.061910342434e+00       4.151572000529e-03      -3.698656435001e+01       9.230398817510e-08       3.419613174496e-04      -2.088198036324e-06 
  118       3.585911870879e+03       1.072943067629e+00       4.224874172881e-03      -3.762833800214e+01       9.169666442436e-08       3.387240557244e-04      -2.086067848508e-06 
  119       3.623173891334e+03       1.083578334463e+00       4.298943975983e-03      -3.826055449837e+01       9.109300169281e-08       3.355373757057e-04      -2.082583569584e-06 
  120       3.660533210082e+03       1.093805457397e+00       4.373787584199e-03      -3.888263639014e+01       9.049473570818e-08       3.324038159984e-04      -2.077810498768e-06 
  121       3.697983071166e+03       1.103614022713e+00       4.449411297527e-03      -3.949400587625e+01       8.990322018963e-08       3.293248110865e-04      -2.071823191985e-06 
  122       3.735515990472e+03       1.112993899516e+00       4.525821542681e-03      -4.009408506024e+01       8.931938152735e-08       3.263006164672e-04      -2.064705838264e-06 
  123       3.773123734426e+03       1.121935250730e+00       4.603024874173e-03      -4.068229620759e+01       8.874367150713e-08       3.233302322543e-04      -2.056552641996e-06 
  124       3.810797298691e+03       1.130428544099e+00       4.681027975399e-03      -4.125806200305e+01       8.817601804734e-08       3.204113252504e-04      -2.047468211046e-06 
  125       3.848526886853e+03       1.138464563180e+00       4.759837659726e-03      -4.182080580792e+01       8.761577391554e-08       3.175401494892e-04      -2.037567950725e-06 
  126       3.886301889123e+03       1.146034418342e+00       4.839460871570e-03      -4.236995191731e+01       8.706166339236e-08       3.147114652458e-04      -2.026978463616e-06 
  127       3.924110861026e+03       1.153129557765e+00       4.919904687485e-03      -4.290492581744e+01       8.651172684969e-08       3.119184565169e-04      -2.015837955262e-06 
  128       3.961941502098e+03       1.159741778437e+00       5.001176317245e-03      -4.342515444292e+01       8.596326321079e-08       3.091526469707e-04      -2.004296645702e-06 
  129       3.999781887284e+03       1.165863550488e+00       5.083282902489e-03      -4.393007204251e+01       8.541377824886e-08       3.064064985456e-04      -1.992491448195e-06 
  130       4.037624359131e+03       1.171489007054e+00       5.166230885368e-03      -4.441913795752e+01       8.486419866271e-08       3.036818781939e-04      -1.980464369310e-06 
  131       4.075462024298e+03       1.176613084291e+00       5.250026572366e-03      -4.489182128900e+01       8.431624476462e-08       3.009828201241e-04      -1.968231491104e-06 
  132       4.113287526904e+03       1.181231230882e+00       5.334676330166e-03      -4.534759575860e+01       8.377146162020e-08       2.983129324117e-04      -1.955807409488e-06 
  133       4.151093036181e+03       1.185339421278e+00       5.420186585293e-03      -4.578594000596e+01       8.323119641601e-08       2.956753646964e-04      -1.943205105450e-06 
