# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
    2       1.156077552867e+03       3.965523618686e-02       1.706677325510e-06       3.017162689651e+00       5.143192294416e-08       3.476126864172e-03      -1.439081166776e-05 
    3       1.082038255684e+03       5.009619643452e-02       3.414150029572e-06       3.403771758326e+00       6.337292086029e-08       3.466758158858e-03      -1.528262878144e-05 
    4       1.015258955548e+03       4.259415430975e-02       5.692000452738e-06       3.177003411245e+00       7.337301876605e-08       3.376354599677e-03      -1.275159596739e-05 
    5       9.655833239794e+02       2.788261630682e-02       8.541242010316e-06       2.691558647577e+00       8.207675666579e-08       3.256836750662e-03      -8.501077691524e-06 
    6       9.312311641114e+02       1.531025293254e-02       1.196310214408e-05       2.149838671365e+00       8.971266588123e-08       3.127824394655e-03      -3.941035851163e-06 
    7       9.084596053934e+02       8.194835238354e-03       1.595899793415e-05       1.669071974016e+00       9.646550324937e-08       2.998870032491e-03      -1.375480528685e-07 
    8       8.945035528198e+02       5.303130845004e-03       2.053050857656e-05       1.300415372395e+00       1.024793324531e-07       2.875220212835e-03       2.297845516246e-06 
    9       8.870563971896e+02       4.252656907291e-03       2.567934557103e-05       1.054406917323e+00       1.078510382041e-07       2.759536833030e-03       3.216604742634e-06 
   10       8.841936651855e+02       3.586148373953e-03       3.140732152124e-05       9.184045472857e-01       1.126422052357e-07       2.652145778733e-03       2.856567269864e-06 
   11       8.851739018554e+02       2.985089722935e-03       3.771631847548e-05       8.679987974877e-01       1.141735894616e-07       2.564020898928e-03       1.710928495491e-06 
   12       8.888684274807e+02       2.595915965806e-03       4.460825672837e-05       8.756270773203e-01       1.178763628900e-07       2.463172682689e-03       2.993226671462e-07 
   13       8.947434457157e+02       2.486664617696e-03       5.208506496438e-05       9.170578831586e-01       1.211880013814e-07       2.375199496344e-03      -8.993322501291e-07 
