# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 2527       7.088321785768e+01       3.392323689889e+00       0.000000000000e+00      -2.039227910179e+00       6.727218916488e-10       1.823651200231e-07      -1.858446168746e-08 
 2528       7.064384992841e+01       3.401558922914e+00       0.000000000000e+00      -2.079277306738e+00       6.719801498828e-10       1.830368158958e-07      -1.855666877135e-08 
 2529       7.040836399258e+01       3.410536688941e+00       0.000000000000e+00      -2.119953424256e+00       6.712392970437e-10       1.836993840236e-07      -1.853818237805e-08 
 2530       7.017680463178e+01       3.419249987279e+00       0.000000000000e+00      -2.161235427158e+00       6.704993306767e-10       1.843529247790e-07      -1.852971357444e-08 
 2531       6.994921654510e+01       3.427691796593e+00       0.000000000000e+00      -2.203102410692e+00       6.697602482587e-10       1.849975391215e-07      -1.853197669540e-08 
 2532       6.972564454923e+01       3.435855074886e+00       0.000000000000e+00      -2.245533400859e+00       6.690220471980e-10       1.856333285994e-07      -1.854568935014e-08 
 2533       6.950612330310e+01       3.443733706918e+00       0.000000000000e+00      -2.288507152545e+00       6.682847252486e-10       1.862603437348e-07      -1.857135502022e-08 
 2534       6.929064641656e+01       3.451325352480e+00       0.000000000000e+00      -2.332001542778e+00       6.675482817559e-10       1.868784286889e-07      -1.860860878032e-08 
 2535       6.907919716335e+01       3.458628614549e+00       0.000000000000e+00      -2.375994173824e+00       6.668127164244e-10       1.874873752531e-07      -1.865686591882e-08 
 2536       6.887175874026e+01       3.465642093334e+00       0.000000000000e+00      -2.420462574596e+00       6.660780289051e-10       1.880869743405e-07      -1.871553882599e-08 
 2537       6.866831426703e+01       3.472364386280e+00       0.000000000000e+00      -2.465384200579e+00       6.653442187947e-10       1.886770159847e-07      -1.878403698815e-08 
 2538       6.846884678629e+01       3.478794088063e+00       0.000000000000e+00      -2.510736433758e+00       6.646112856360e-10       1.892572893379e-07      -1.886176698188e-08 
 2539       6.827333926347e+01       3.484929790589e+00       0.000000000000e+00      -2.556496582545e+00       6.638792289172e-10       1.898275826693e-07      -1.894813246824e-08 
 2540       6.808177458672e+01       3.490770082992e+00       0.000000000000e+00      -2.602641881706e+00       6.631480480719e-10       1.903876833633e-07      -1.904253418691e-08 
 2541       6.789413556681e+01       3.496313551629e+00       0.000000000000e+00      -2.649149492285e+00       6.624177424789e-10       1.909373779182e-07      -1.914436995038e-08 
 2542       6.771040493708e+01       3.501558780081e+00       0.000000000000e+00      -2.695996501536e+00       6.616883114618e-10       1.914764519441e-07      -1.925303463817e-08 
 2543       6.753056535329e+01       3.506504349152e+00       0.000000000000e+00      -2.743159922844e+00       6.609597542887e-10       1.920046901614e-07      -1.936792019094e-08 
 2544       6.735459939362e+01       3.511148836861e+00       0.000000000000e+00      -2.790616695657e+00       6.602320701724e-10       1.925218763994e-07      -1.948841560471e-08 
 2545       6.718248955852e+01       3.515490818446e+00       0.000000000000e+00      -2.838343685411e+00       6.595052582695e-10       1.930277935942e-07      -1.961390692497e-08 
 2546       6.701421827067e+01       3.519528866358e+00       0.000000000000e+00      -2.886317683454e+00       6.587793176810e-10       1.935222237873e-07      -1.974377724090e-08 
 2547       6.684976787485e+01       3.523261550260e+00       0.000000000000e+00      -2.934515406978e+00       6.580542474512e-10       1.940049481238e-07      -1.987740667947e-08 
 2548       6.668912063791e+01       3.526687437027e+00       0.000000000000e+00      -2.982913498942e+00       6.573300465680e-10       1.944757468507e-07      -2.001417239962e-08 
 2549       6.653225874864e+01       3.529805090739e+00       0.000000000000e+00      -3.031488528001e+00       6.566067139627e-10       1.949343993156e-07      -2.015344858640e-08 
 2550       6.637916431771e+01       3.532613072683e+00       0.000000000000e+00      -3.080216988429e+00       6.558842485092e-10       1.953806839644e-07      -2.029460644509e-08 
 2551       6.622981937758e+01       3.535109941350e+00       0.000000000000e+00      -3.129075300053e+00       6.551626490246e-10       1.958143783401e-07      -2.043701419536e-08 
 2552       6.608420588242e+01       3.537294252429e+00       0.000000000000e+00      -3.178039808173e+00       6.544419142681e-10       1.962352590811e-07      -2.058003706539e-08 
 2553       6.594230570800e+01       3.539164558813e+00       0.000000000000e+00      -3.227086783492e+00       6.537220429416e-10       1.966431019192e-07      -2.072303728599e-08 
 2554       6.580410065167e+01       3.540719410587e+00       0.000000000000e+00      -3.276192422043e+00       6.530030336886e-10       1.970376816782e-07      -2.086537408473e-08 
 2555       6.566957243220e+01       3.541957355034e+00       0.000000000000e+00      -3.325332845113e+00       6.522848850947e-10       1.974187722721e-07      -2.100640368006e-08 
 2556       6.553870268973e+01       3.542876936628e+00       0.000000000000e+00      -3.374484099174e+00       6.515675956870e-10       1.977861467036e-07      -2.114547927542e-08 
