# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  134       4.188801980090e+03       1.188914811321e+00       5.506417999680e-03      -4.620558464017e+01       8.269526780371e-08       2.930695924820e-04      -1.930404423001e-06 
  135       4.226541408033e+03       1.191993130296e+00       5.593666418231e-03      -4.660751893427e+01       8.216717856639e-08       2.905042024414e-04      -1.917477692441e-06 
  136       4.264234377142e+03       1.194552711781e+00       5.681794943836e-03      -4.699049172598e+01       8.164622102786e-08       2.879774762105e-04      -1.904400670731e-06 
  137       4.301871034976e+03       1.196591765733e+00       5.770810238510e-03      -4.735400431065e+01       8.113270564429e-08       2.854903951513e-04      -1.891178538311e-06 
  138       4.339440992575e+03       1.198109094064e+00       5.860719022279e-03      -4.769756438866e+01       8.062661754480e-08       2.830433112720e-04      -1.877814176757e-06 
  139       4.376933312119e+03       1.199104103885e+00       5.951528072820e-03      -4.802068636285e+01       8.012758808109e-08       2.806359110876e-04      -1.864308023963e-06 
  140       4.414336494587e+03       1.199576820744e+00       6.043244225094e-03      -4.832289163593e+01       7.963486535630e-08       2.782671788394e-04      -1.850657926628e-06 
  141       4.451638467418e+03       1.199527901860e+00       6.135874370984e-03      -4.860370890786e+01       7.914728371871e-08       2.759353590734e-04      -1.836858990087e-06 
  142       4.488826572165e+03       1.198958649373e+00       6.229425458928e-03      -4.886267447330e+01       7.866323220547e-08       2.736379185784e-04      -1.822903425451e-06 
  143       4.525887552162e+03       1.197871023575e+00       6.323904493557e-03      -4.909933251900e+01       7.818062192206e-08       2.713715076836e-04      -1.808780394079e-06 
  144       4.562808597908e+03       1.196267748424e+00       6.419318122124e-03      -4.931323952994e+01       7.769757120192e-08       2.691330870800e-04      -1.794478899909e-06 
  145       4.599580625442e+03       1.194152611863e+00       6.515671348610e-03      -4.950397736947e+01       7.721468824704e-08       2.669235813667e-04      -1.779997290388e-06 
  146       4.636195299218e+03       1.191530220411e+00       6.612968691562e-03      -4.967114206005e+01       7.673317145648e-08       2.647446903505e-04      -1.765334857938e-06 
  147       4.672643997191e+03       1.188405923204e+00       6.711214583203e-03      -4.981434010853e+01       7.625411800316e-08       2.625977497541e-04      -1.750488801435e-06 
  148       4.708917804557e+03       1.184785825757e+00       6.810413366691e-03      -4.993318882716e+01       7.577851185062e-08       2.604837099734e-04      -1.735454111343e-06 
  149       4.745007507488e+03       1.180676803742e+00       6.910569293380e-03      -5.002731665461e+01       7.530721132419e-08       2.584031144709e-04      -1.720223452909e-06 
  150       4.780903586871e+03       1.176086516752e+00       7.011686520079e-03      -5.009636347701e+01       7.484093623067e-08       2.563560778076e-04      -1.704787047409e-06 
  151       4.816596212048e+03       1.171023422073e+00       7.113769106317e-03      -5.013998094896e+01       7.438025451983e-08       2.543422633118e-04      -1.689132551443e-06 
  152       4.852075234551e+03       1.165496788454e+00       7.216821011601e-03      -5.015783281457e+01       7.392556848191e-08       2.523608603859e-04      -1.673244934280e-06 
  153       4.887330181843e+03       1.159516709876e+00       7.320846092677e-03      -5.014959522847e+01       7.347710047450e-08       2.504105614505e-04      -1.657106353266e-06 
  154       4.922350251056e+03       1.153094119324e+00       7.425848100791e-03      -5.011495707685e+01       7.303487817282e-08       2.484895385261e-04      -1.640696027266e-06 
  155       4.957124302727e+03       1.146240802552e+00       7.531830678950e-03      -5.005362029847e+01       7.259871933692e-08       2.465954194522e-04      -1.623990108178e-06 
  156       4.991640854537e+03       1.138969411860e+00       7.638797359184e-03      -4.996530020570e+01       7.216821608974e-08       2.447252637442e-04      -1.606961550479e-06 
  157       5.025888075051e+03       1.131293479857e+00       7.746751559805e-03      -4.984972580552e+01       7.174271869961e-08       2.428755380875e-04      -1.589579978842e-06 
  158       5.059853777452e+03       1.123227433236e+00       7.855696582668e-03      -4.970664012058e+01       7.132131886103e-08       2.410420914696e-04      -1.571811553788e-06 
  159       5.093525413286e+03       1.114786606541e+00       7.965635610433e-03      -4.953580051021e+01       7.090283246746e-08       2.392201299490e-04      -1.553618835401e-06 
  160       5.126890066192e+03       1.105987255936e+00       8.076571703825e-03      -4.933697899142e+01       7.048578186985e-08       2.374041910627e-04      -1.534960645090e-06 
  161       5.159935325334e+03       1.096846193841e+00       8.188507514392e-03      -4.910996120299e+01       7.006886243060e-08       2.355895739916e-04      -1.515803419999e-06 
  162       5.192652005618e+03       1.087379627601e+00       8.301444399980e-03      -4.885454252064e+01       6.965247514221e-08       2.337768993415e-04      -1.496157273442e-06 
  163       5.225031657183e+03       1.077604243955e+00       8.415383225436e-03      -4.857053221021e+01       6.923742863402e-08       2.319681042332e-04      -1.476044446761e-06 
  164       5.257065705151e+03       1.067537590863e+00       8.530324636064e-03      -4.825775506606e+01       6.882447178585e-08       2.301650329164e-04      -1.455488251110e-06 
  165       5.288745447410e+03       1.057198089537e+00       8.646269053575e-03      -4.791605172580e+01       6.841428737524e-08       2.283694299602e-04      -1.434513082060e-06 
  166       5.320062052406e+03       1.046605046462e+00       8.763216672036e-03      -4.754527898511e+01       6.800748551311e-08       2.265829333304e-04      -1.413144434226e-06 
  167       5.351006556920e+03       1.035778665426e+00       8.881167453828e-03      -4.714531011251e+01       6.760459686513e-08       2.248070673531e-04      -1.391408915909e-06 
  168       5.381569863859e+03       1.024740059539e+00       9.000121125592e-03      -4.671603516415e+01       6.720606565622e-08       2.230432355646e-04      -1.369334263753e-06 
  169       5.411742740041e+03       1.013511263264e+00       9.120077174186e-03      -4.625736129857e+01       6.681224245541e-08       2.212927134483e-04      -1.346949357421e-06 
  170       5.441515813980e+03       1.002115244443e+00       9.241034842631e-03      -4.576921309150e+01       6.642337673847e-08       2.195566410570e-04      -1.324284234288e-06 
  171       5.470879573669e+03       9.905759163161e-01       9.362993126070e-03      -4.525153285063e+01       6.603960922567e-08       2.178360155230e-04      -1.301370104146e-06 
  172       5.499824364369e+03       9.789181495545e-01       9.485950767712e-03      -4.470428093042e+01       6.566096399185e-08       2.161316834530e-04      -1.278239363935e-06 
  173       5.528340386394e+03       9.671677842812e-01       9.609906254790e-03      -4.412743604682e+01       6.528734034637e-08       2.144443332111e-04      -1.254925612480e-06 
  174       5.556417692894e+03       9.553516420985e-01       9.734857814510e-03      -4.352099559214e+01       6.491850448005e-08       2.127744870870e-04      -1.231463665249e-06 
  175       5.584046187642e+03       9.434975381126e-01       9.860803410006e-03      -4.288497594975e+01       6.455408087660e-08       2.111224933514e-04      -1.207889569133e-06 
  176       5.611215622821e+03       9.316342929597e-01       9.987740736285e-03      -4.221941280891e+01       6.419354348576e-08       2.094885181968e-04      -1.184240617234e-06 
  177       5.637915596806e+03       9.197917448313e-01       1.011566721619e-02      -4.152436147952e+01       6.383620665559e-08       2.078725375666e-04      -1.160555363674e-06 
  178       5.664135551954e+03       9.080007614996e-01       1.024457999633e-02      -4.079989720695e+01       6.348121582114e-08       2.062743288683e-04      -1.136873638421e-06 
  179       5.689864772384e+03       8.962932523431e-01       1.037447594308e-02      -4.004611548676e+01       6.312753794692e-08       2.046934625750e-04      -1.113236562131e-06 
