# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  107       3.181610414702e+03       9.298252566564e-01       0.000000000000e+00      -3.019867467220e+01       9.853221322590e-08       3.775301829994e-04      -2.062264775579e-06 
  108       3.217334822847e+03       9.441056427860e-01       0.000000000000e+00      -3.090530713933e+01       9.787802938027e-08       3.736131671846e-04      -2.064365462041e-06 
  109       3.253237932330e+03       9.581192438732e-01       0.000000000000e+00      -3.160836769841e+01       9.723147849489e-08       3.697870138706e-04      -2.067329776579e-06 
  110       3.289314511905e+03       9.718519145334e-01       0.000000000000e+00      -3.230727220684e+01       9.659374765947e-08       3.660516774369e-04      -2.070933456161e-06 
  111       3.325558306272e+03       9.852895350411e-01       0.000000000000e+00      -3.300143099613e+01       9.596525156984e-08       3.624048216872e-04      -2.074917366058e-06 
  112       3.361962001577e+03       9.984180189619e-01       0.000000000000e+00      -3.369024906446e+01       9.534554425584e-08       3.588416641266e-04      -2.078985703808e-06 
  113       3.398517190902e+03       1.011223320783e+00       0.000000000000e+00      -3.437312626924e+01       9.473322680387e-08       3.553548168675e-04      -2.082804168571e-06 
  114       3.435214339766e+03       1.023691443547e+00       0.000000000000e+00      -3.504945751968e+01       9.412585100237e-08       3.519341241643e-04      -2.085998095886e-06 
  115       3.472042751618e+03       1.035808446479e+00       0.000000000000e+00      -3.571863296935e+01       9.351981883875e-08       3.485664965771e-04      -2.088150557837e-06 
  116       3.508992023697e+03       1.047560829420e+00       0.000000000000e+00      -3.638004532609e+01       9.291170177871e-08       3.452397833036e-04      -2.088889271536e-06 
  117       3.546056689179e+03       1.058936722831e+00       0.000000000000e+00      -3.703311237831e+01       9.230279997389e-08       3.419555639966e-04      -2.088169619174e-06 
  118       3.583232077259e+03       1.069924857471e+00       0.000000000000e+00      -3.767725758181e+01       9.169548483301e-08       3.387183664533e-04      -2.086039490690e-06 
  119       3.620512852198e+03       1.080514211391e+00       0.000000000000e+00      -3.831190344024e+01       9.109183066642e-08       3.355317593965e-04      -2.082555297237e-06 
  120       3.657892991996e+03       1.090694020900e+00       0.000000000000e+00      -3.893647176054e+01       9.049357317838e-08       3.323982806656e-04      -2.077782335851e-06 
  121       3.695365767063e+03       1.100453791520e+00       0.000000000000e+00      -3.955038390848e+01       8.990206606956e-08       3.293193638779e-04      -2.071795159989e-06 
  122       3.732923718894e+03       1.109783308956e+00       0.000000000000e+00      -4.015306106415e+01       8.931823571723e-08       3.262952635577e-04      -2.064677955906e-06 
